academic_year_id (R),import_mode (O),teacher_ref_type (R),teacher_ref (R),class_ref (R),section_ref (O),subject_code (R),day_of_week (R),period_no (R),start_time (R),end_time (R),room_code (O)
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 3,A,English,FRIDAY,6,12:20,13:00,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 3,A,Hindi,FRIDAY,7,13:10,13:50,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 3,A,Mathematics,SATURDAY,1,08:00,08:40,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T042,Class 3,A,Physical Education,SATURDAY,2,08:45,09:25,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 3,A,Art,SATURDAY,3,09:40,10:20,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 3,A,Computer Science,SATURDAY,4,10:35,11:15,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T023,Class 3,A,EVS,SATURDAY,5,11:30,12:10,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 3,A,English,SATURDAY,6,12:20,13:00,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 3,A,Hindi,SATURDAY,7,13:10,13:50,CPS-3A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T019,Class 3,B,EVS,MONDAY,1,08:00,08:40,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 3,B,English,MONDAY,2,08:45,09:25,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 3,B,Hindi,MONDAY,3,09:40,10:20,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 3,B,Mathematics,MONDAY,4,10:35,11:15,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T049,Class 3,B,Moral Science,MONDAY,5,11:30,12:10,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T040,Class 3,B,Physical Education,MONDAY,6,12:20,13:00,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 3,B,Art,MONDAY,7,13:10,13:50,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 3,B,Computer Science,TUESDAY,1,08:00,08:40,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T020,Class 3,B,EVS,TUESDAY,2,08:45,09:25,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 3,B,English,TUESDAY,3,09:40,10:20,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 3,B,Hindi,TUESDAY,4,10:35,11:15,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 3,B,Mathematics,TUESDAY,5,11:30,12:10,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T050,Class 3,B,Moral Science,TUESDAY,6,12:20,13:00,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T039,Class 3,B,Physical Education,TUESDAY,7,13:10,13:50,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T021,Class 3,B,EVS,WEDNESDAY,1,08:00,08:40,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 3,B,English,WEDNESDAY,2,08:45,09:25,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 3,B,Mathematics,WEDNESDAY,3,09:40,10:20,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T022,Class 3,B,EVS,WEDNESDAY,4,10:35,11:15,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 3,B,English,WEDNESDAY,5,11:30,12:10,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 3,B,Hindi,WEDNESDAY,6,12:20,13:00,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 3,B,Mathematics,WEDNESDAY,7,13:10,13:50,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T023,Class 3,B,EVS,THURSDAY,1,08:00,08:40,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 3,B,English,THURSDAY,2,08:45,09:25,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 3,B,Hindi,THURSDAY,3,09:40,10:20,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 3,B,Mathematics,THURSDAY,4,10:35,11:15,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 3,B,Art,THURSDAY,5,11:30,12:10,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 3,B,Computer Science,THURSDAY,6,12:20,13:00,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T019,Class 3,B,EVS,THURSDAY,7,13:10,13:50,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 3,B,English,FRIDAY,1,08:00,08:40,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 3,B,Hindi,FRIDAY,2,08:45,09:25,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 3,B,Mathematics,FRIDAY,3,09:40,10:20,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T041,Class 3,B,Physical Education,FRIDAY,4,10:35,11:15,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 3,B,Art,FRIDAY,5,11:30,12:10,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T037,Class 3,B,Computer Science,FRIDAY,6,12:20,13:00,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T020,Class 3,B,EVS,FRIDAY,7,13:10,13:50,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 3,B,English,SATURDAY,1,08:00,08:40,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 3,B,Hindi,SATURDAY,2,08:45,09:25,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 3,B,Mathematics,SATURDAY,3,09:40,10:20,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T051,Class 3,B,Moral Science,SATURDAY,4,10:35,11:15,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T042,Class 3,B,Physical Education,SATURDAY,5,11:30,12:10,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 3,B,Art,SATURDAY,6,12:20,13:00,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 3,B,Computer Science,SATURDAY,7,13:10,13:50,CPS-3B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 4,A,Art,MONDAY,1,08:00,08:40,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 4,A,Computer Science,MONDAY,2,08:45,09:25,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T021,Class 4,A,EVS,MONDAY,3,09:40,10:20,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 4,A,English,MONDAY,4,10:35,11:15,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 4,A,Hindi,MONDAY,5,11:30,12:10,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 4,A,Mathematics,MONDAY,6,12:20,13:00,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T049,Class 4,A,Moral Science,MONDAY,7,13:10,13:50,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T039,Class 4,A,Physical Education,TUESDAY,1,08:00,08:40,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T022,Class 4,A,EVS,TUESDAY,2,08:45,09:25,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 4,A,English,TUESDAY,3,09:40,10:20,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 4,A,Mathematics,TUESDAY,4,10:35,11:15,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T023,Class 4,A,EVS,TUESDAY,5,11:30,12:10,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 4,A,English,TUESDAY,6,12:20,13:00,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 4,A,Hindi,TUESDAY,7,13:10,13:50,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 4,A,Mathematics,WEDNESDAY,1,08:00,08:40,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T019,Class 4,A,EVS,WEDNESDAY,2,08:45,09:25,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 4,A,English,WEDNESDAY,3,09:40,10:20,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 4,A,Hindi,WEDNESDAY,4,10:35,11:15,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 4,A,Mathematics,WEDNESDAY,5,11:30,12:10,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 4,A,Art,WEDNESDAY,6,12:20,13:00,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 4,A,Computer Science,WEDNESDAY,7,13:10,13:50,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T020,Class 4,A,EVS,THURSDAY,1,08:00,08:40,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 4,A,English,THURSDAY,2,08:45,09:25,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 4,A,Hindi,THURSDAY,3,09:40,10:20,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 4,A,Mathematics,THURSDAY,4,10:35,11:15,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T040,Class 4,A,Physical Education,THURSDAY,5,11:30,12:10,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 4,A,Art,THURSDAY,6,12:20,13:00,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T037,Class 4,A,Computer Science,THURSDAY,7,13:10,13:50,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T021,Class 4,A,EVS,FRIDAY,1,08:00,08:40,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 4,A,English,FRIDAY,2,08:45,09:25,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 4,A,Hindi,FRIDAY,3,09:40,10:20,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 4,A,Mathematics,FRIDAY,4,10:35,11:15,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T050,Class 4,A,Moral Science,FRIDAY,5,11:30,12:10,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T041,Class 4,A,Physical Education,FRIDAY,6,12:20,13:00,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 4,A,Art,FRIDAY,7,13:10,13:50,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 4,A,Computer Science,SATURDAY,1,08:00,08:40,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T022,Class 4,A,EVS,SATURDAY,2,08:45,09:25,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 4,A,English,SATURDAY,3,09:40,10:20,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 4,A,Hindi,SATURDAY,4,10:35,11:15,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 4,A,Mathematics,SATURDAY,5,11:30,12:10,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T051,Class 4,A,Moral Science,SATURDAY,6,12:20,13:00,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T042,Class 4,A,Physical Education,SATURDAY,7,13:10,13:50,CPS-4A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 4,B,Mathematics,MONDAY,1,08:00,08:40,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T050,Class 4,B,Moral Science,MONDAY,2,08:45,09:25,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T040,Class 4,B,Physical Education,MONDAY,3,09:40,10:20,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T023,Class 4,B,EVS,MONDAY,4,10:35,11:15,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 4,B,English,MONDAY,5,11:30,12:10,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 4,B,Mathematics,MONDAY,6,12:20,13:00,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T019,Class 4,B,EVS,MONDAY,7,13:10,13:50,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 4,B,English,TUESDAY,1,08:00,08:40,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 4,B,Hindi,TUESDAY,2,08:45,09:25,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 4,B,Mathematics,TUESDAY,3,09:40,10:20,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T020,Class 4,B,EVS,TUESDAY,4,10:35,11:15,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 4,B,English,TUESDAY,5,11:30,12:10,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 4,B,Hindi,TUESDAY,6,12:20,13:00,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 4,B,Mathematics,TUESDAY,7,13:10,13:50,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 4,B,Art,WEDNESDAY,1,08:00,08:40,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 4,B,Computer Science,WEDNESDAY,2,08:45,09:25,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T021,Class 4,B,EVS,WEDNESDAY,3,09:40,10:20,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 4,B,English,WEDNESDAY,4,10:35,11:15,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 4,B,Hindi,WEDNESDAY,5,11:30,12:10,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 4,B,Mathematics,WEDNESDAY,6,12:20,13:00,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T039,Class 4,B,Physical Education,WEDNESDAY,7,13:10,13:50,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 4,B,Art,THURSDAY,1,08:00,08:40,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 4,B,Computer Science,THURSDAY,2,08:45,09:25,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T022,Class 4,B,EVS,THURSDAY,3,09:40,10:20,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 4,B,English,THURSDAY,4,10:35,11:15,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 4,B,Hindi,THURSDAY,5,11:30,12:10,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 4,B,Mathematics,THURSDAY,6,12:20,13:00,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T049,Class 4,B,Moral Science,THURSDAY,7,13:10,13:50,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T041,Class 4,B,Physical Education,FRIDAY,1,08:00,08:40,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 4,B,Art,FRIDAY,2,08:45,09:25,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T037,Class 4,B,Computer Science,FRIDAY,3,09:40,10:20,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T023,Class 4,B,EVS,FRIDAY,4,10:35,11:15,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 4,B,English,FRIDAY,5,11:30,12:10,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 4,B,Hindi,FRIDAY,6,12:20,13:00,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 4,B,Mathematics,FRIDAY,7,13:10,13:50,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T051,Class 4,B,Moral Science,SATURDAY,1,08:00,08:40,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T039,Class 4,B,Physical Education,SATURDAY,2,08:45,09:25,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 4,B,Art,SATURDAY,3,09:40,10:20,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 4,B,Computer Science,SATURDAY,4,10:35,11:15,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T019,Class 4,B,EVS,SATURDAY,5,11:30,12:10,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 4,B,English,SATURDAY,6,12:20,13:00,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 4,B,Hindi,SATURDAY,7,13:10,13:50,CPS-4B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T020,Class 5,A,EVS,MONDAY,1,08:00,08:40,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 5,A,English,MONDAY,2,08:45,09:25,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 5,A,Hindi,MONDAY,3,09:40,10:20,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 5,A,Mathematics,MONDAY,4,10:35,11:15,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T021,Class 5,A,EVS,MONDAY,5,11:30,12:10,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 5,A,English,MONDAY,6,12:20,13:00,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 5,A,Hindi,MONDAY,7,13:10,13:50,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 5,A,Mathematics,TUESDAY,1,08:00,08:40,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 5,A,Art,TUESDAY,2,08:45,09:25,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 5,A,Computer Science,TUESDAY,3,09:40,10:20,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T022,Class 5,A,EVS,TUESDAY,4,10:35,11:15,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 5,A,English,TUESDAY,5,11:30,12:10,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 5,A,Hindi,TUESDAY,6,12:20,13:00,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 5,A,Mathematics,TUESDAY,7,13:10,13:50,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T042,Class 5,A,Physical Education,WEDNESDAY,1,08:00,08:40,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 5,A,Art,WEDNESDAY,2,08:45,09:25,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 5,A,Computer Science,WEDNESDAY,3,09:40,10:20,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T023,Class 5,A,EVS,WEDNESDAY,4,10:35,11:15,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 5,A,English,WEDNESDAY,5,11:30,12:10,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 5,A,Hindi,WEDNESDAY,6,12:20,13:00,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 5,A,Mathematics,WEDNESDAY,7,13:10,13:50,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T049,Class 5,A,Moral Science,THURSDAY,1,08:00,08:40,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T040,Class 5,A,Physical Education,THURSDAY,2,08:45,09:25,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 5,A,Art,THURSDAY,3,09:40,10:20,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T037,Class 5,A,Computer Science,THURSDAY,4,10:35,11:15,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T019,Class 5,A,EVS,THURSDAY,5,11:30,12:10,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 5,A,English,THURSDAY,6,12:20,13:00,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 5,A,Hindi,THURSDAY,7,13:10,13:50,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 5,A,Mathematics,FRIDAY,1,08:00,08:40,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T050,Class 5,A,Moral Science,FRIDAY,2,08:45,09:25,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T041,Class 5,A,Physical Education,FRIDAY,3,09:40,10:20,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 5,A,Art,FRIDAY,4,10:35,11:15,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 5,A,Computer Science,FRIDAY,5,11:30,12:10,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T020,Class 5,A,EVS,FRIDAY,6,12:20,13:00,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 5,A,English,FRIDAY,7,13:10,13:50,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 5,A,Hindi,SATURDAY,1,08:00,08:40,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 5,A,Mathematics,SATURDAY,2,08:45,09:25,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T051,Class 5,A,Moral Science,SATURDAY,3,09:40,10:20,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T042,Class 5,A,Physical Education,SATURDAY,4,10:35,11:15,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T021,Class 5,A,EVS,SATURDAY,5,11:30,12:10,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 5,A,English,SATURDAY,6,12:20,13:00,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 5,A,Mathematics,SATURDAY,7,13:10,13:50,CPS-5A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 5,B,English,MONDAY,1,08:00,08:40,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 5,B,Hindi,MONDAY,2,08:45,09:25,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 5,B,Mathematics,MONDAY,3,09:40,10:20,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 5,B,Art,MONDAY,4,10:35,11:15,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 5,B,Computer Science,MONDAY,5,11:30,12:10,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T023,Class 5,B,EVS,MONDAY,6,12:20,13:00,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 5,B,English,MONDAY,7,13:10,13:50,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 5,B,Hindi,TUESDAY,1,08:00,08:40,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 5,B,Mathematics,TUESDAY,2,08:45,09:25,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T039,Class 5,B,Physical Education,TUESDAY,3,09:40,10:20,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 5,B,Art,TUESDAY,4,10:35,11:15,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T037,Class 5,B,Computer Science,TUESDAY,5,11:30,12:10,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T022,Class 5,B,EVS,TUESDAY,6,12:20,13:00,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 5,B,English,TUESDAY,7,13:10,13:50,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 5,B,Hindi,WEDNESDAY,1,08:00,08:40,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 5,B,Mathematics,WEDNESDAY,2,08:45,09:25,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T049,Class 5,B,Moral Science,WEDNESDAY,3,09:40,10:20,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T040,Class 5,B,Physical Education,WEDNESDAY,4,10:35,11:15,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 5,B,Art,WEDNESDAY,5,11:30,12:10,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 5,B,Computer Science,WEDNESDAY,6,12:20,13:00,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T019,Class 5,B,EVS,WEDNESDAY,7,13:10,13:50,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 5,B,English,THURSDAY,1,08:00,08:40,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 5,B,Hindi,THURSDAY,2,08:45,09:25,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 5,B,Mathematics,THURSDAY,3,09:40,10:20,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T050,Class 5,B,Moral Science,THURSDAY,4,10:35,11:15,CPS-5B-ROOM
